unix,date,symbol,open,high,low,close,Volume BNB,Volume USDT,tradecount
1604390400000,2020-11-03 8:00:00,BNB/USDT,26.7742,27.0268,26.67,26.8845,136634.27,3672511.501,7132
1604394000000,2020-11-03 9:00:00,BNB/USDT,26.8792,26.9404,26.5948,26.75,93964.907,2512431.732,5956
1604397600000,2020-11-03 10:00:00,BNB/USDT,26.7554,26.8774,26.5829,26.8771,52626.123,1404244.2,4863
1604401200000,2020-11-03 11:00:00,BNB/USDT,26.8734,26.8969,26.7025,26.8481,44580.09,1195524.304,4136
1604404800000,2020-11-03 12:00:00,BNB/USDT,26.8501,26.9997,26.6966,26.7812,88556.756,2377304.73,5832
1604408400000,2020-11-03 13:00:00,BNB/USDT,26.7801,26.9413,26.5519,26.8378,119220.625,3190813.095,7843
1604412000000,2020-11-03 14:00:00,BNB/USDT,26.838,26.9,26.6489,26.73,64986.185,1738993.264,5168
1604415600000,2020-11-03 15:00:00,BNB/USDT,26.7305,26.7358,26.4062,26.5632,58341.936,1551852.177,5569
1604419200000,2020-11-03 16:00:00,BNB/USDT,26.5629,26.6276,26.4036,26.6154,60362.937,1602108.974,4382
1604422800000,2020-11-03 17:00:00,BNB/USDT,26.6154,26.64,26.4377,26.4377,47905.323,1271412.603,3589
1604426400000,2020-11-03 18:00:00,BNB/USDT,26.45,26.59,26.414,26.5495,32217.168,852887.7411,3288
1604430000000,2020-11-03 19:00:00,BNB/USDT,26.5495,26.686,26.5495,26.6622,37265.369,993104.3795,3033
1604433600000,2020-11-03 20:00:00,BNB/USDT,26.6617,26.88,26.6415,26.7685,48477.52,1297260.461,4103
1604437200000,2020-11-03 21:00:00,BNB/USDT,26.7595,26.9298,26.711,26.8204,31403.974,841675.3305,2490
1604440800000,2020-11-03 22:00:00,BNB/USDT,26.8204,26.99,26.6621,26.9145,37504.367,1006589.334,3538
1604444400000,2020-11-03 23:00:00,BNB/USDT,26.9144,26.98,26.8003,26.8638,86132.425,2316294.382,4861
1604448000000,2020-11-04 0:00:00,BNB/USDT,26.8722,26.8959,26.622,26.633,97808.246,2616393.816,5373
1604451600000,2020-11-04 1:00:00,BNB/USDT,26.633,26.734,26.5039,26.6095,60622.783,1612896.525,3973
1604455200000,2020-11-04 2:00:00,BNB/USDT,26.6086,26.67,26.5041,26.5264,65046.1,1729695.319,2824
1604458800000,2020-11-04 3:00:00,BNB/USDT,26.5327,26.68,26.4,26.4328,96678.071,2567839.973,6129
1604462400000,2020-11-04 4:00:00,BNB/USDT,26.4412,26.6315,26.4073,26.5688,63974.835,1698700.475,4237
1604466000000,2020-11-04 5:00:00,BNB/USDT,26.5676,26.6096,26.4473,26.4778,33325.549,883805.2355,3024
1604469600000,2020-11-04 6:00:00,BNB/USDT,26.4778,26.5632,26.434,26.46,33903.489,897917.527,2470
1604473200000,2020-11-04 7:00:00,BNB/USDT,26.4638,26.4687,26.1111,26.2757,84137.881,2212659.263,7315
1604476800000,2020-11-04 8:00:00,BNB/USDT,26.2747,26.4957,26.1721,26.445,62148.628,1637900.155,5955
1604480400000,2020-11-04 9:00:00,BNB/USDT,26.445,26.5476,26.3565,26.3918,50732.042,1343722.373,3525
1604484000000,2020-11-04 10:00:00,BNB/USDT,26.3867,26.543,26.2857,26.3695,48537.953,1281295.433,4983
1604487600000,2020-11-04 11:00:00,BNB/USDT,26.363,26.3697,26.1653,26.2693,110004.346,2887914.091,6604
1604491200000,2020-11-04 12:00:00,BNB/USDT,26.2774,26.3636,26.2,26.3291,69829.502,1836775.787,4510
1604494800000,2020-11-04 13:00:00,BNB/USDT,26.3292,26.7524,26.2863,26.5252,189893.016,5022190.718,15560
1604498400000,2020-11-04 14:00:00,BNB/USDT,26.5284,26.5372,25.9,25.9499,216044.203,5663960.987,14473
1604502000000,2020-11-04 15:00:00,BNB/USDT,25.95,26.1988,25.9426,26.061,80951.704,2110467.851,6500
1604505600000,2020-11-04 16:00:00,BNB/USDT,26.0708,26.7244,25.9,26.5286,184916.523,4888094.927,13776
1604509200000,2020-11-04 17:00:00,BNB/USDT,26.5265,26.9662,26.4178,26.7813,190254.736,5085589.304,13867
1604512800000,2020-11-04 18:00:00,BNB/USDT,26.7807,26.97,26.7274,26.85,86045.617,2310468.624,6400
1604516400000,2020-11-04 19:00:00,BNB/USDT,26.8501,26.95,26.7233,26.8979,47698.48,1279928.863,4066
1604520000000,2020-11-04 20:00:00,BNB/USDT,26.8975,26.9189,26.4285,26.6392,63655.045,1695161.574,5166
1604523600000,2020-11-04 21:00:00,BNB/USDT,26.6381,26.7419,26.5632,26.582,22529.526,601134.5888,2638
1604527200000,2020-11-04 22:00:00,BNB/USDT,26.5839,26.8738,26.5616,26.6864,40833.84,1091511.962,4005
1604530800000,2020-11-04 23:00:00,BNB/USDT,26.6975,26.96,26.6434,26.96,40413.225,1084134.596,3586
1604534400000,2020-11-05 0:00:00,BNB/USDT,26.9607,27.4357,26.9477,27.2743,205258.551,5593882.218,9698
1604538000000,2020-11-05 1:00:00,BNB/USDT,27.2778,27.456,27.2362,27.3161,78155.337,2136545.2,5457
1604541600000,2020-11-05 2:00:00,BNB/USDT,27.3118,27.5324,27.283,27.4065,149890.695,4108507.994,7562
1604545200000,2020-11-05 3:00:00,BNB/USDT,27.4065,27.5231,27.3204,27.3344,72962.687,2001735.102,4149
1604548800000,2020-11-05 4:00:00,BNB/USDT,27.3377,27.7178,27.3033,27.4891,61484.737,1692324.159,6019
1604552400000,2020-11-05 5:00:00,BNB/USDT,27.5037,27.6738,27.4232,27.482,47833.026,1316716.87,4160
1604556000000,2020-11-05 6:00:00,BNB/USDT,27.4818,27.5289,27.2939,27.3127,83273.706,2282755.71,5208
1604559600000,2020-11-05 7:00:00,BNB/USDT,27.3127,27.6785,27.2871,27.4386,87144.118,2395083.538,6852
1604563200000,2020-11-05 8:00:00,BNB/USDT,27.4378,27.5293,27.0527,27.2154,100898.814,2755626.16,6783
1604566800000,2020-11-05 9:00:00,BNB/USDT,27.2237,27.4523,27.1034,27.1514,83344.499,2271338.094,7099
1604570400000,2020-11-05 10:00:00,BNB/USDT,27.1459,27.2857,26.96,27.2857,67434.466,1827330.41,5943
1604574000000,2020-11-05 11:00:00,BNB/USDT,27.276,27.3593,27.0492,27.251,76417.319,2078994.391,6842
1604577600000,2020-11-05 12:00:00,BNB/USDT,27.2565,27.2764,26.8236,26.8743,116041.06,3131494.313,9094
1604581200000,2020-11-05 13:00:00,BNB/USDT,26.8767,27,26.6601,26.892,169934.391,4557531.68,12093
1604584800000,2020-11-05 14:00:00,BNB/USDT,26.8997,27.6326,26.8163,27.6314,227360.878,6199995.576,14043
1604588400000,2020-11-05 15:00:00,BNB/USDT,27.6314,27.89,27.4608,27.6724,203801.769,5641950.951,15021
1604592000000,2020-11-05 16:00:00,BNB/USDT,27.68,27.8947,27.6589,27.7445,120492.046,3346395.617,9897
1604595600000,2020-11-05 17:00:00,BNB/USDT,27.7467,27.8,27.361,27.6444,123422.505,3407624.615,8750
1604599200000,2020-11-05 18:00:00,BNB/USDT,27.6445,27.6882,27.4489,27.5345,47433.616,1306362.217,4759
1604602800000,2020-11-05 19:00:00,BNB/USDT,27.54,27.6285,27.4605,27.5686,33959.882,935818.5429,3721
1604606400000,2020-11-05 20:00:00,BNB/USDT,27.5747,27.6585,27.5294,27.5743,31510.188,869349.6313,3057
1604610000000,2020-11-05 21:00:00,BNB/USDT,27.5829,27.6455,27.4034,27.462,31153.865,857490.4219,3851
1604613600000,2020-11-05 22:00:00,BNB/USDT,27.4681,27.664,27.3922,27.6061,54413.853,1497530.557,5131
1604617200000,2020-11-05 23:00:00,BNB/USDT,27.6061,27.7924,27.5825,27.6875,123278.814,3412808.313,7225
1604620800000,2020-11-06 0:00:00,BNB/USDT,27.686,28.4444,27.6668,28.361,241008.09,6794956.805,16709
1604624400000,2020-11-06 1:00:00,BNB/USDT,28.3701,28.59,28.3061,28.5497,200742.257,5717776.431,12527
1604628000000,2020-11-06 2:00:00,BNB/USDT,28.5409,28.6588,28.1,28.2877,132363.857,3756183.122,11134
1604631600000,2020-11-06 3:00:00,BNB/USDT,28.2878,28.36,27.9354,28.0121,95095.718,2672523.355,8808
1604635200000,2020-11-06 4:00:00,BNB/USDT,28.0144,28.2767,28.0013,28.231,67159.231,1891287.118,5738
1604638800000,2020-11-06 5:00:00,BNB/USDT,28.231,28.6366,28.2241,28.5021,111173.668,3167557.48,7063
1604642400000,2020-11-06 6:00:00,BNB/USDT,28.5111,28.6315,28.3745,28.5542,58612.854,1671624.275,7646
1604646000000,2020-11-06 7:00:00,BNB/USDT,28.5522,28.8717,28.52,28.8475,81942.6,2354368.119,8731
1604649600000,2020-11-06 8:00:00,BNB/USDT,28.8475,28.85,28.5052,28.5504,79229.658,2270487.588,7098
1604653200000,2020-11-06 9:00:00,BNB/USDT,28.5687,28.8666,28.3333,28.6183,114586.194,3270103.915,9920
1604656800000,2020-11-06 10:00:00,BNB/USDT,28.6183,29.1899,28.6158,29.1227,165073.574,4785724.511,13599
1604660400000,2020-11-06 11:00:00,BNB/USDT,29.1262,29.4,28.8703,29.3228,116334.824,3386353.003,10508
1604664000000,2020-11-06 12:00:00,BNB/USDT,29.3282,29.3926,28.86,28.9873,131407.495,3824776.8,10726
1604667600000,2020-11-06 13:00:00,BNB/USDT,29.0002,29.4692,28.9603,29.2696,159978.989,4685041.1,12378
1604671200000,2020-11-06 14:00:00,BNB/USDT,29.2879,29.3171,28.7001,28.9406,169018.648,4909883.781,12865
1604674800000,2020-11-06 15:00:00,BNB/USDT,28.9408,29.0153,28.5967,28.6959,87675.902,2528224.638,8823
1604678400000,2020-11-06 16:00:00,BNB/USDT,28.6951,29.1365,28.6435,29.0855,92588.467,2681253.293,8906
1604682000000,2020-11-06 17:00:00,BNB/USDT,29.0958,29.1139,28.8558,28.9355,68803.898,1994228.538,5202
1604685600000,2020-11-06 18:00:00,BNB/USDT,28.935,29.1,28.8689,28.8999,65508.158,1900059.044,5857
1604689200000,2020-11-06 19:00:00,BNB/USDT,28.8991,29.0689,28.75,28.8144,62639.075,1810902.208,4397
1604692800000,2020-11-06 20:00:00,BNB/USDT,28.8147,28.9,28.4075,28.843,129451.461,3706955.034,9507
1604696400000,2020-11-06 21:00:00,BNB/USDT,28.8442,29.0204,28.7181,28.8576,90501.011,2611501.913,5141
1604700000000,2020-11-06 22:00:00,BNB/USDT,28.8461,29.1454,28.689,28.841,86762.435,2510681.63,5990
1604703600000,2020-11-06 23:00:00,BNB/USDT,28.841,29.0772,28.8388,29.0435,134155.905,3886258.743,6122
1604707200000,2020-11-07 0:00:00,BNB/USDT,29.0391,29.3547,28.9717,29.1414,200969.904,5862242.494,11648
1604710800000,2020-11-07 1:00:00,BNB/USDT,29.1479,29.35,29.08,29.261,172329.037,5035660.159,11926
1604714400000,2020-11-07 2:00:00,BNB/USDT,29.2589,29.398,29.06,29.1069,184905.46,5404671.756,11236
1604718000000,2020-11-07 3:00:00,BNB/USDT,29.1093,29.2,28.88,28.9939,106844.391,3103833.87,9239
1604721600000,2020-11-07 4:00:00,BNB/USDT,28.9894,29.1466,28.7858,28.9049,66582.207,1928011.464,6698
1604725200000,2020-11-07 5:00:00,BNB/USDT,28.9081,29.1529,28.8237,29.0926,65946.181,1914303.417,5618
1604728800000,2020-11-07 6:00:00,BNB/USDT,29.0869,29.1116,28.91,29.1045,42817.645,1241606.33,3951
1604732400000,2020-11-07 7:00:00,BNB/USDT,29.1059,29.1166,28.8601,28.9087,48988.324,1419632.236,4488
1604736000000,2020-11-07 8:00:00,BNB/USDT,28.9081,29.2262,28.815,29.1202,90557.28,2630949.17,6771
1604739600000,2020-11-07 9:00:00,BNB/USDT,29.129,29.22,29.0969,29.2125,55004.788,1604055.297,5233
1604743200000,2020-11-07 10:00:00,BNB/USDT,29.2132,29.5,29.13,29.4828,97315.846,2857673.34,7430
1604746800000,2020-11-07 11:00:00,BNB/USDT,29.4826,29.6197,29.3525,29.4668,86347.936,2546070.462,9015
1604750400000,2020-11-07 12:00:00,BNB/USDT,29.4689,29.85,29.45,29.7362,105905.726,3147194.582,8158
1604754000000,2020-11-07 13:00:00,BNB/USDT,29.7362,29.899,29.1733,29.6407,214352.071,6343985.633,14891
1604757600000,2020-11-07 14:00:00,BNB/USDT,29.6391,29.6582,28.7794,28.8494,237145.551,6915231.326,20880
1604761200000,2020-11-07 15:00:00,BNB/USDT,28.85,29.0939,28.0411,28.76,245890.532,7040831.839,22958
1604764800000,2020-11-07 16:00:00,BNB/USDT,28.7606,28.8946,28.24,28.7864,149168.674,4269381.873,15623
1604768400000,2020-11-07 17:00:00,BNB/USDT,28.7814,28.875,28.281,28.3614,81884.452,2336765.009,9071
1604772000000,2020-11-07 18:00:00,BNB/USDT,28.3435,28.5068,27.275,27.735,231127.304,6423888.855,18474
1604775600000,2020-11-07 19:00:00,BNB/USDT,27.7119,27.9581,27.0875,27.3906,246168.001,6754766.355,21389
1604779200000,2020-11-07 20:00:00,BNB/USDT,27.3747,27.9177,26.85,27.8293,183501.261,5026936.616,15954
1604782800000,2020-11-07 21:00:00,BNB/USDT,27.8372,27.9094,27.5009,27.8102,55056.028,1525256.231,6404
1604786400000,2020-11-07 22:00:00,BNB/USDT,27.8016,27.9662,27.227,27.8931,63932.509,1768320.893,7264
1604790000000,2020-11-07 23:00:00,BNB/USDT,27.8891,28.0637,27.6326,27.7651,59047.716,1643786.601,5479
1604793600000,2020-11-08 0:00:00,BNB/USDT,27.7628,28.0076,27.449,27.9752,141421.079,3914571.181,8060
1604797200000,2020-11-08 1:00:00,BNB/USDT,27.9658,28.19,27.7665,28.1499,129904.662,3635217.2,7381
1604800800000,2020-11-08 2:00:00,BNB/USDT,28.1499,28.2104,27.92,28.0019,119073.757,3337922.202,6529
1604804400000,2020-11-08 3:00:00,BNB/USDT,28.002,28.2626,27.9262,27.9903,122762.021,3455945.507,6817
1604808000000,2020-11-08 4:00:00,BNB/USDT,27.9888,28.1712,27.8818,27.9199,89097.191,2497010.59,5199
1604811600000,2020-11-08 5:00:00,BNB/USDT,27.9126,28.16,27.8802,28.1496,52120.38,1460052.042,4203
1604815200000,2020-11-08 6:00:00,BNB/USDT,28.1491,28.1973,27.8878,27.9336,46939.833,1316600.686,3833
1604818800000,2020-11-08 7:00:00,BNB/USDT,27.9357,27.9943,27.7443,27.8021,68148.599,1897711.359,4145
1604822400000,2020-11-08 8:00:00,BNB/USDT,27.8021,27.99,27.7266,27.9475,65200.514,1816071.171,4525
1604826000000,2020-11-08 9:00:00,BNB/USDT,27.9509,28.0239,27.8525,27.9815,34336.265,959937.0165,3613
1604829600000,2020-11-08 10:00:00,BNB/USDT,27.9815,28.2555,27.95,28.2091,84557.87,2378343.42,6923
1604833200000,2020-11-08 11:00:00,BNB/USDT,28.2077,28.3855,28.1463,28.3768,47362.56,1337271.95,4949
1604836800000,2020-11-08 12:00:00,BNB/USDT,28.3752,28.4972,28.2278,28.4345,77277.673,2192149.475,6854
1604840400000,2020-11-08 13:00:00,BNB/USDT,28.4339,28.5424,28.17,28.2899,80891.092,2290918.177,6888
1604844000000,2020-11-08 14:00:00,BNB/USDT,28.2906,28.5953,28.2692,28.5857,119613.507,3405749.404,7304
1604847600000,2020-11-08 15:00:00,BNB/USDT,28.5791,28.6655,28.4689,28.5481,93151.563,2662629.804,6907
1604851200000,2020-11-08 16:00:00,BNB/USDT,28.55,28.61,28.3302,28.4501,42838.635,1218849.389,5497
1604854800000,2020-11-08 17:00:00,BNB/USDT,28.4501,28.6687,28.4,28.5717,157327.582,4494429.438,6304
1604858400000,2020-11-08 18:00:00,BNB/USDT,28.5869,28.6943,28.5,28.5482,164575.934,4703556.62,5574
1604862000000,2020-11-08 19:00:00,BNB/USDT,28.5411,28.5894,28.2352,28.3238,129795.635,3687699.475,7906
1604865600000,2020-11-08 20:00:00,BNB/USDT,28.321,28.4683,28.2727,28.2881,59796.355,1696466.308,5622
1604869200000,2020-11-08 21:00:00,BNB/USDT,28.2877,28.3486,27.9163,28.1581,76658.556,2154500.585,7627
1604872800000,2020-11-08 22:00:00,BNB/USDT,28.1581,28.2723,27.9999,28.2518,109613.032,3090727.805,4742
1604876400000,2020-11-08 23:00:00,BNB/USDT,28.2517,28.4205,28.1898,28.4101,186085.16,5267083.021,5212
1604880000000,2020-11-09 0:00:00,BNB/USDT,28.4101,28.5937,28.3333,28.5666,104243.852,2969072.192,6486
1604883600000,2020-11-09 1:00:00,BNB/USDT,28.5666,28.9098,28.4708,28.6489,199052.195,5712361.391,10569
1604887200000,2020-11-09 2:00:00,BNB/USDT,28.6489,28.9691,28.5155,28.5476,136611.368,3925141.717,8983
1604890800000,2020-11-09 3:00:00,BNB/USDT,28.5723,28.6254,28.3877,28.4179,65888.263,1877508.931,4749
1604894400000,2020-11-09 4:00:00,BNB/USDT,28.416,28.5728,28.207,28.3572,114275.366,3243323.05,8237
1604898000000,2020-11-09 5:00:00,BNB/USDT,28.3569,28.4601,28.2378,28.3959,47465.678,1346693.223,4780
1604901600000,2020-11-09 6:00:00,BNB/USDT,28.3953,28.3956,28.23,28.2399,42279.671,1196431.848,5035
1604905200000,2020-11-09 7:00:00,BNB/USDT,28.2399,28.367,28.0101,28.0255,95601.513,2700461.215,6475
1604908800000,2020-11-09 8:00:00,BNB/USDT,28.0255,28.3295,27.9288,28.2938,90465.43,2543051.165,9372
1604912400000,2020-11-09 9:00:00,BNB/USDT,28.287,28.37,28.1818,28.3076,67584.265,1912697.807,6370
1604916000000,2020-11-09 10:00:00,BNB/USDT,28.3046,28.611,28.2838,28.4591,104341.54,2973697.447,8311
1604919600000,2020-11-09 11:00:00,BNB/USDT,28.4626,28.6395,28.3779,28.6,73473.693,2094274.363,7057
1604923200000,2020-11-09 12:00:00,BNB/USDT,28.5895,28.625,28.2516,28.3695,94665.154,2687206.884,10254
1604926800000,2020-11-09 13:00:00,BNB/USDT,28.3753,28.4043,27.8512,28.107,224758.83,6317926.484,15443
1604930400000,2020-11-09 14:00:00,BNB/USDT,28.0899,28.1816,27.6363,27.7229,110931.01,3102674.203,10781
1604934000000,2020-11-09 15:00:00,BNB/USDT,27.7217,27.8677,27.5203,27.6062,129263.255,3578945.707,12477
1604937600000,2020-11-09 16:00:00,BNB/USDT,27.6118,27.8659,27.3461,27.8225,116808.012,3223886.106,12185
1604941200000,2020-11-09 17:00:00,BNB/USDT,27.8241,27.9858,27.7544,27.9638,57622.813,1605266.172,6994
1604944800000,2020-11-09 18:00:00,BNB/USDT,27.9638,28.0265,27.8695,27.9862,46503.613,1299849.461,5273
1604948400000,2020-11-09 19:00:00,BNB/USDT,27.9826,28.15,27.912,28.0518,36804.558,1032008.529,4857
1604952000000,2020-11-09 20:00:00,BNB/USDT,28.0519,28.1832,27.938,27.9921,53617.563,1504560.268,6161
1604955600000,2020-11-09 21:00:00,BNB/USDT,27.9885,28.122,27.9162,27.9618,39477.059,1105452.887,5016
1604959200000,2020-11-09 22:00:00,BNB/USDT,27.962,27.971,27.7574,27.857,35534.458,990303.0441,4880
1604962800000,2020-11-09 23:00:00,BNB/USDT,27.8667,28.0941,27.7976,28.0941,60998.307,1702344.23,5418
1604966400000,2020-11-10 0:00:00,BNB/USDT,28.0836,28.0948,27.6114,27.9954,119050.623,3317442.107,9824
1604970000000,2020-11-10 1:00:00,BNB/USDT,27.9988,28.25,27.8913,28.0656,119850.599,3362237.727,8937
1604973600000,2020-11-10 2:00:00,BNB/USDT,28.0682,28.1734,27.9562,28.1666,107015.782,3000800.054,7365
1604977200000,2020-11-10 3:00:00,BNB/USDT,28.1666,28.2209,27.93,27.9996,96544.028,2707690.139,8175
1604980800000,2020-11-10 4:00:00,BNB/USDT,28.0041,28.1601,28.0041,28.1601,94026.415,2641298.433,5653
1604984400000,2020-11-10 5:00:00,BNB/USDT,28.1601,28.2789,28.0241,28.0513,104627.013,2947756.969,5532
1604988000000,2020-11-10 6:00:00,BNB/USDT,28.055,28.163,27.8838,27.9651,149598.978,4196117.267,10024
1604991600000,2020-11-10 7:00:00,BNB/USDT,27.9665,28.1301,27.9665,28.1105,43674.868,1225297.246,4671
1604995200000,2020-11-10 8:00:00,BNB/USDT,28.1182,28.3327,28.0918,28.2601,96358.181,2720638.042,7200
1604998800000,2020-11-10 9:00:00,BNB/USDT,28.26,28.4795,28.2539,28.4613,75138.672,2132718.02,6758
1605002400000,2020-11-10 10:00:00,BNB/USDT,28.4623,28.488,28.12,28.1677,77933.491,2206382.104,8021
1605006000000,2020-11-10 11:00:00,BNB/USDT,28.1678,28.2898,28.0019,28.2659,79817.619,2247264.278,8331
1605009600000,2020-11-10 12:00:00,BNB/USDT,28.2701,28.409,28.11,28.2288,64799.538,1830459.438,6605
1605013200000,2020-11-10 13:00:00,BNB/USDT,28.2328,28.2493,28.05,28.2132,72476.88,2037562.089,6244
1605016800000,2020-11-10 14:00:00,BNB/USDT,28.2187,28.2301,28.0216,28.1016,55587.969,1563493.429,6292
1605020400000,2020-11-10 15:00:00,BNB/USDT,28.1018,28.177,27.8512,28.0006,71104.761,1988818.614,8063
1605024000000,2020-11-10 16:00:00,BNB/USDT,28.0006,28.0864,27.9219,28.0363,45072.206,1262438.245,5569
1605027600000,2020-11-10 17:00:00,BNB/USDT,28.0417,28.1745,28.0023,28.1341,44642.994,1254796.37,5188
1605031200000,2020-11-10 18:00:00,BNB/USDT,28.1344,28.1344,27.9853,28.1027,59360.628,1666104.935,4025
1605034800000,2020-11-10 19:00:00,BNB/USDT,28.1016,28.1964,28.0913,28.1697,71918.663,2024070.842,3984
1605038400000,2020-11-10 20:00:00,BNB/USDT,28.168,28.2173,28.0741,28.1597,145065.963,4087710.878,5347
1605042000000,2020-11-10 21:00:00,BNB/USDT,28.16,28.2904,28.1392,28.2871,79270.52,2237077.266,4067
1605045600000,2020-11-10 22:00:00,BNB/USDT,28.2904,28.3332,28.193,28.3262,72152.878,2038553.959,3828
1605049200000,2020-11-10 23:00:00,BNB/USDT,28.3262,28.3262,28.14,28.2188,227509.5,6411984.872,5885
1605052800000,2020-11-11 0:00:00,BNB/USDT,28.2183,28.5592,28.1438,28.4472,222574.197,6327178.22,14141
1605056400000,2020-11-11 1:00:00,BNB/USDT,28.4473,28.5999,28.3716,28.4585,132219.672,3764626.125,7956
1605060000000,2020-11-11 2:00:00,BNB/USDT,28.4585,28.5,28.1818,28.3058,87714.84,2486568.932,6168
1605063600000,2020-11-11 3:00:00,BNB/USDT,28.3058,28.38,28.2594,28.3137,78016.658,2209519.247,4733
1605067200000,2020-11-11 4:00:00,BNB/USDT,28.3137,28.3888,28.1,28.188,55916.269,1577411.873,5694
1605070800000,2020-11-11 5:00:00,BNB/USDT,28.1881,28.1997,28.0558,28.1253,41675.576,1172398.529,4268
1605074400000,2020-11-11 6:00:00,BNB/USDT,28.1284,28.1819,28.0333,28.091,62837.574,1765761.578,4145
1605078000000,2020-11-11 7:00:00,BNB/USDT,28.091,28.1382,28.0089,28.1105,95720.444,2689733.743,4506
1605081600000,2020-11-11 8:00:00,BNB/USDT,28.1105,28.1342,28.02,28.0573,63040.852,1769599.808,4633
1605085200000,2020-11-11 9:00:00,BNB/USDT,28.0573,28.131,27.9068,28.0407,63054.828,1767659.147,6632
1605088800000,2020-11-11 10:00:00,BNB/USDT,28.0411,28.16,28.0346,28.1341,37677.519,1058950.91,4401
1605092400000,2020-11-11 11:00:00,BNB/USDT,28.1377,28.16,28.02,28.0337,50211.716,1411034.902,5044
1605096000000,2020-11-11 12:00:00,BNB/USDT,28.0374,28.1549,28.03,28.1257,36565.078,1026952.179,3736
1605099600000,2020-11-11 13:00:00,BNB/USDT,28.1257,28.14,28,28.022,46540.426,1306653.629,5418
1605103200000,2020-11-11 14:00:00,BNB/USDT,28.026,28.1397,28,28.1141,27602.415,775247.9343,3386
1605106800000,2020-11-11 15:00:00,BNB/USDT,28.1141,28.1766,28,28.0513,75635.51,2124642.228,4425
1605110400000,2020-11-11 16:00:00,BNB/USDT,28.0503,28.25,28.024,28.2305,101739.152,2865318.36,8365
1605114000000,2020-11-11 17:00:00,BNB/USDT,28.2304,28.2367,28.089,28.1816,111695.44,3146097.023,6315
1605117600000,2020-11-11 18:00:00,BNB/USDT,28.183,28.2151,28.1001,28.1612,119947.032,3380744.011,4842
1605121200000,2020-11-11 19:00:00,BNB/USDT,28.1579,28.2,28.0781,28.1001,149838.003,4217723.608,5190
1605124800000,2020-11-11 20:00:00,BNB/USDT,28.1031,28.1278,27.9,28.0829,96728.865,2710684.324,7154
1605128400000,2020-11-11 21:00:00,BNB/USDT,28.0786,28.1149,27.934,28.039,71535.426,2006581.417,4468
1605132000000,2020-11-11 22:00:00,BNB/USDT,28.0367,28.05,27.95,27.9627,68748.969,1925414.779,3296
1605135600000,2020-11-11 23:00:00,BNB/USDT,27.9613,28.016,27.7966,28.016,76837.849,2143277.754,6752
1605139200000,2020-11-12 0:00:00,BNB/USDT,28.0057,28.0246,27.6595,27.8298,95512.812,2655587.371,8496
1605142800000,2020-11-12 1:00:00,BNB/USDT,27.8288,27.9757,27.7848,27.9021,61811.785,1723898.906,4437
1605146400000,2020-11-12 2:00:00,BNB/USDT,27.91,28.0477,27.8724,27.9377,96033.935,2685659.561,4536
1605150000000,2020-11-12 3:00:00,BNB/USDT,27.944,28.0005,27.874,27.8816,73205.01,2045464.071,4479
1605153600000,2020-11-12 4:00:00,BNB/USDT,27.8785,28.0376,27.8406,27.9835,118463.908,3312673.758,4606
1605157200000,2020-11-12 5:00:00,BNB/USDT,27.9836,28.0297,27.9455,27.9734,74419.898,2082278.656,3386
1605160800000,2020-11-12 6:00:00,BNB/USDT,27.9732,28.0152,27.9129,28.0079,110736.358,3096982.185,3308
1605164400000,2020-11-12 7:00:00,BNB/USDT,28.0066,28.0299,27.9199,28.008,75473.602,2111306.427,3852
1605168000000,2020-11-12 8:00:00,BNB/USDT,28.0077,28.0867,27.9359,27.9506,94006.292,2633479.549,5287
1605171600000,2020-11-12 9:00:00,BNB/USDT,27.9533,28.0685,27.9278,28.0505,49225.717,1377946.733,4989
1605175200000,2020-11-12 10:00:00,BNB/USDT,28.0594,28.1599,27.7772,27.8,118623.647,3320629.969,9927
1605178800000,2020-11-12 11:00:00,BNB/USDT,27.8,27.9223,27.7557,27.8056,55282.5,1538363.892,5352
1605182400000,2020-11-12 12:00:00,BNB/USDT,27.8055,27.882,27.7841,27.8434,30214.548,840682.9683,3172
1605186000000,2020-11-12 13:00:00,BNB/USDT,27.8413,27.8413,27.7409,27.8068,46752.898,1299221.75,3942
1605189600000,2020-11-12 14:00:00,BNB/USDT,27.8067,27.9165,27.6217,27.7284,74461.329,2069853.687,7985
1605193200000,2020-11-12 15:00:00,BNB/USDT,27.7277,27.7834,27.5913,27.6428,66448.325,1838782.991,6033
1605196800000,2020-11-12 16:00:00,BNB/USDT,27.642,27.65,27.3225,27.41,156318.099,4293362.234,12231
1605200400000,2020-11-12 17:00:00,BNB/USDT,27.41,27.5362,27.32,27.3202,58462.543,1604832.605,5952
1605204000000,2020-11-12 18:00:00,BNB/USDT,27.3205,27.5096,27.3028,27.4838,40496.058,1109716.831,4459
1605207600000,2020-11-12 19:00:00,BNB/USDT,27.4849,27.5606,27.4003,27.4927,25447.841,699442.1152,3086
1605211200000,2020-11-12 20:00:00,BNB/USDT,27.4931,27.5454,27.4368,27.4571,20754.252,570300.7078,2590
1605214800000,2020-11-12 21:00:00,BNB/USDT,27.4571,27.5153,27.4143,27.4818,23002.694,631646.085,2495
1605218400000,2020-11-12 22:00:00,BNB/USDT,27.4814,27.6481,27.4594,27.5224,52821.957,1455314.886,4890
1605222000000,2020-11-12 23:00:00,BNB/USDT,27.5177,27.7294,27.4545,27.6874,43513.278,1200025.454,4248
