unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1597870800000,2020-08-19 21:00:00,BTC/USDT,11715.36,11763.13,11691.84,11706.15,2171.665587,25473579.91,46138
1597874400000,2020-08-19 22:00:00,BTC/USDT,11706.25,11773.57,11684.25,11737.88,1772.263475,20814339.38,38310
1597878000000,2020-08-19 23:00:00,BTC/USDT,11737.87,11758,11702.24,11754.59,1576.808465,18498173.57,32696
1597881600000,2020-08-20 0:00:00,BTC/USDT,11754.38,11825.78,11746.55,11786.3,2150.864945,25370204.53,40115
1597885200000,2020-08-20 1:00:00,BTC/USDT,11786.31,11811.32,11750,11756.57,1345.185688,15845640.04,25513
1597888800000,2020-08-20 2:00:00,BTC/USDT,11756.56,11769.87,11694.49,11739.32,1936.315261,22729850,31307
1597892400000,2020-08-20 3:00:00,BTC/USDT,11739.33,11753.52,11690.75,11699.79,1611.310188,18889072.17,26853
1597896000000,2020-08-20 4:00:00,BTC/USDT,11699.79,11739.56,11679.01,11715.43,1248.168008,14622416.26,28223
1597899600000,2020-08-20 5:00:00,BTC/USDT,11715.43,11719.26,11680.58,11695.96,1310.878208,15338790.05,24821
1597903200000,2020-08-20 6:00:00,BTC/USDT,11695.95,11792.62,11668,11762.92,2345.698947,27556345.75,41361
1597906800000,2020-08-20 7:00:00,BTC/USDT,11762.93,11770.4,11700,11703.88,1538.76398,18055390.61,29630
1597910400000,2020-08-20 8:00:00,BTC/USDT,11703.88,11777,11685,11760.01,2260.18131,26512700.25,35088
1597914000000,2020-08-20 9:00:00,BTC/USDT,11760.01,11803,11738.42,11780.49,1775.092712,20892312.33,31632
1597917600000,2020-08-20 10:00:00,BTC/USDT,11780.24,11802.54,11748.15,11777.49,1854.808656,21831365.29,31436
1597921200000,2020-08-20 11:00:00,BTC/USDT,11777.48,11817.13,11736.68,11817.13,2042.629734,24040373.03,35057
1597924800000,2020-08-20 12:00:00,BTC/USDT,11817.14,11844.88,11776.64,11783.26,2405.740141,28397589.35,38295
1597928400000,2020-08-20 13:00:00,BTC/USDT,11783.27,11827.6,11738.81,11816.55,2576.71148,30368028.13,39914
1597932000000,2020-08-20 14:00:00,BTC/USDT,11816.38,11888,11790.03,11840.16,2384.033213,28193263.38,39109
1597935600000,2020-08-20 15:00:00,BTC/USDT,11842.04,11860.55,11812,11854.35,2568.553343,30412788.69,38669
1597939200000,2020-08-20 16:00:00,BTC/USDT,11854.34,11880.01,11822,11840.99,2701.22782,32009887.38,45367
1597942800000,2020-08-20 17:00:00,BTC/USDT,11840.99,11854.94,11814.57,11816.49,2105.60393,24913872.37,34529
1597946400000,2020-08-20 18:00:00,BTC/USDT,11816.49,11868.95,11814.34,11859.68,2130.177372,25236605.66,37837
1597950000000,2020-08-20 19:00:00,BTC/USDT,11859.69,11873.15,11838.33,11843.09,1749.971184,20750269.64,29875
1597953600000,2020-08-20 20:00:00,BTC/USDT,11843.09,11880,11840.89,11853.06,1770.422274,21005381.56,31530
1597957200000,2020-08-20 21:00:00,BTC/USDT,11853.07,11880,11815,11826.39,1494.32524,17713638.18,29317
1597960800000,2020-08-20 22:00:00,BTC/USDT,11826.34,11838.03,11804.67,11822.36,1412.666822,16699906.87,26603
1597964400000,2020-08-20 23:00:00,BTC/USDT,11822.36,11871.47,11818.63,11853.55,1365.923895,16190333.51,25946
1597968000000,2020-08-21 0:00:00,BTC/USDT,11853.54,11878,11823.45,11830.01,2226.935367,26388378.36,41616
1597971600000,2020-08-21 1:00:00,BTC/USDT,11830,11837.57,11788.96,11807.5,1846.951661,21819038.27,34449
1597975200000,2020-08-21 2:00:00,BTC/USDT,11807.51,11829.99,11792.16,11795.11,2131.75929,25183633.31,46228
1597978800000,2020-08-21 3:00:00,BTC/USDT,11795.2,11872.63,11778.44,11866.58,3211.837076,37965048.11,64715
1597982400000,2020-08-21 4:00:00,BTC/USDT,11866.58,11870,11835.7,11869.99,1875.147546,22226492.82,40603
1597986000000,2020-08-21 5:00:00,BTC/USDT,11869.99,11870,11835.96,11849.03,1597.799597,18942050.47,35025
1597989600000,2020-08-21 6:00:00,BTC/USDT,11849.02,11849.65,11805.55,11825.26,1959.523378,23174368.55,34061
1597993200000,2020-08-21 7:00:00,BTC/USDT,11825.25,11858.91,11813.37,11838.07,2090.36927,24740607.76,40002
1597996800000,2020-08-21 8:00:00,BTC/USDT,11838.08,11838.19,11800,11829.99,2520.014267,29778946.93,43705
1598000400000,2020-08-21 9:00:00,BTC/USDT,11829.98,11832.03,11767,11776.47,2096.214694,24748824.11,41312
1598004000000,2020-08-21 10:00:00,BTC/USDT,11776.48,11789.05,11732,11766.27,2823.953842,33212495.84,51296
1598007600000,2020-08-21 11:00:00,BTC/USDT,11766.28,11773.77,11688.04,11715.61,3246.869216,38077122.01,60700
1598011200000,2020-08-21 12:00:00,BTC/USDT,11715.6,11774.92,11626,11760.24,5011.351742,58601448.91,86673
1598014800000,2020-08-21 13:00:00,BTC/USDT,11760.24,11771.78,11688.04,11697.29,2432.713879,28543816.37,45569
1598018400000,2020-08-21 14:00:00,BTC/USDT,11697.29,11749.49,11674.44,11735.75,2250.914962,26379954.93,48412
1598022000000,2020-08-21 15:00:00,BTC/USDT,11735.75,11762.81,11711.81,11720,2081.165217,24427328.61,41462
1598025600000,2020-08-21 16:00:00,BTC/USDT,11720.01,11750,11658.73,11660.39,2523.213153,29555087.7,45893
1598029200000,2020-08-21 17:00:00,BTC/USDT,11660.37,11767.5,11605.42,11693.53,4598.987505,53768022.98,68341
1598032800000,2020-08-21 18:00:00,BTC/USDT,11693.53,11699.85,11605.46,11671.21,3398.226149,39575166.41,64145
1598036400000,2020-08-21 19:00:00,BTC/USDT,11671.2,11719.24,11663.69,11670.83,2227.119512,26041566.44,39092
1598040000000,2020-08-21 20:00:00,BTC/USDT,11670.89,11710.79,11613.01,11615.75,1913.476966,22344551.44,35852
1598043600000,2020-08-21 21:00:00,BTC/USDT,11615.54,11650.53,11485.81,11535,5456.939071,63064227.03,87737
1598047200000,2020-08-21 22:00:00,BTC/USDT,11535.1,11597.96,11518.65,11553.05,2418.781248,27979854.84,50196
1598050800000,2020-08-21 23:00:00,BTC/USDT,11552.87,11580.1,11495,11531.34,2508.041534,28913967.44,42584
1598054400000,2020-08-22 0:00:00,BTC/USDT,11531.23,11543.15,11401.12,11419.63,4732.177145,54196698.8,83930
1598058000000,2020-08-22 1:00:00,BTC/USDT,11419.74,11462.28,11376.81,11453.62,3023.78741,34545563.66,57231
1598061600000,2020-08-22 2:00:00,BTC/USDT,11453.57,11486.75,11424.48,11456.95,1691.420075,19369188.93,33986
1598065200000,2020-08-22 3:00:00,BTC/USDT,11456.95,11482.49,11436.74,11474.02,1329.29952,15236451.65,26891
1598068800000,2020-08-22 4:00:00,BTC/USDT,11474.02,11474.37,11411.87,11422.83,1523.718546,17433206.72,29437
1598072400000,2020-08-22 5:00:00,BTC/USDT,11422.83,11479.93,11422.82,11471.12,1389.719983,15926622.68,28503
1598076000000,2020-08-22 6:00:00,BTC/USDT,11471.31,11588,11471.31,11564.03,2462.403447,28397376.32,45329
1598079600000,2020-08-22 7:00:00,BTC/USDT,11564.02,11589.56,11528.45,11579.61,1915.739351,22147284.26,37367
1598083200000,2020-08-22 8:00:00,BTC/USDT,11579.6,11640,11550.01,11574.28,2455.828649,28455779.29,40895
1598086800000,2020-08-22 9:00:00,BTC/USDT,11574.05,11587.99,11544,11587.6,1643.338014,19007055.16,31817
1598090400000,2020-08-22 10:00:00,BTC/USDT,11587.51,11599.15,11559.24,11570,1837.108792,21280189.38,34427
1598094000000,2020-08-22 11:00:00,BTC/USDT,11570,11579.21,11545.25,11560.99,1448.422721,16738769.71,28447
1598097600000,2020-08-22 12:00:00,BTC/USDT,11561,11611.48,11560.99,11588.92,1847.559041,21410060.6,33706
1598101200000,2020-08-22 13:00:00,BTC/USDT,11588.93,11600,11560.59,11595.75,1484.142826,17185490.57,28843
1598104800000,2020-08-22 14:00:00,BTC/USDT,11595.76,11642.81,11567.21,11619.35,1796.61975,20840100.46,27667
1598108400000,2020-08-22 15:00:00,BTC/USDT,11619.36,11636.1,11578.59,11583.1,1535.254752,17821636.72,27832
1598112000000,2020-08-22 16:00:00,BTC/USDT,11583.1,11593.57,11553.77,11584.95,1782.311216,20624439.93,32068
1598115600000,2020-08-22 17:00:00,BTC/USDT,11584.75,11610,11557.23,11599.91,1537.221981,17813478.5,26820
1598119200000,2020-08-22 18:00:00,BTC/USDT,11599.91,11618.4,11593.68,11602.53,1356.621634,15744640.65,23943
1598122800000,2020-08-22 19:00:00,BTC/USDT,11602.53,11609.28,11581.95,11590.26,1094.238988,12689219.53,21659
1598126400000,2020-08-22 20:00:00,BTC/USDT,11590.26,11611,11570.27,11609.31,1205.632883,13971153.45,21313
1598130000000,2020-08-22 21:00:00,BTC/USDT,11609.31,11680,11598.45,11667.02,1634.756744,19039663.68,31635
1598133600000,2020-08-22 22:00:00,BTC/USDT,11667.01,11684.78,11642,11664.15,1554.439571,18124972.98,28826
1598137200000,2020-08-22 23:00:00,BTC/USDT,11664.16,11686,11656.63,11662.96,1396.938607,16306407.77,26756
1598140800000,2020-08-23 0:00:00,BTC/USDT,11663.51,11688.81,11606.72,11645.21,2018.427323,23518685.98,34595
1598144400000,2020-08-23 1:00:00,BTC/USDT,11645.21,11655.49,11612.57,11644.58,1349.488114,15702335.27,28416
1598148000000,2020-08-23 2:00:00,BTC/USDT,11644.59,11652.76,11603.51,11608.56,1552.194466,18037706.28,27863
1598151600000,2020-08-23 3:00:00,BTC/USDT,11608.56,11625.79,11584.6,11599.18,1344.901842,15601347.78,26132
1598155200000,2020-08-23 4:00:00,BTC/USDT,11599.18,11613.4,11582.94,11600.39,1111.945743,12894155.27,20614
1598158800000,2020-08-23 5:00:00,BTC/USDT,11600.32,11600.42,11555.26,11577.86,1272.621538,14734207.97,22648
1598162400000,2020-08-23 6:00:00,BTC/USDT,11577.85,11613.63,11565.58,11607.94,1102.114716,12777149.69,22354
1598166000000,2020-08-23 7:00:00,BTC/USDT,11607.95,11623.5,11598.23,11616.46,1049.820169,12189019.27,18688
1598169600000,2020-08-23 8:00:00,BTC/USDT,11616.46,11619.88,11567,11570,1357.801106,15727853.48,24945
1598173200000,2020-08-23 9:00:00,BTC/USDT,11570,11603.94,11544,11588.24,1252.19288,14508419.81,21849
1598176800000,2020-08-23 10:00:00,BTC/USDT,11588.22,11588.27,11518.69,11528.7,1879.036496,21705712.19,33124
1598180400000,2020-08-23 11:00:00,BTC/USDT,11528.71,11554.42,11514.13,11526.53,1758.63343,20286279.83,28409
1598184000000,2020-08-23 12:00:00,BTC/USDT,11526.54,11563.68,11521.43,11561,1341.649284,15492153.56,24884
1598187600000,2020-08-23 13:00:00,BTC/USDT,11560.99,11669.89,11547.26,11591.62,2500.530225,29020607.08,40165
1598191200000,2020-08-23 14:00:00,BTC/USDT,11591.62,11622.52,11580,11620.07,1406.883382,16327744.61,25479
1598194800000,2020-08-23 15:00:00,BTC/USDT,11620.08,11657.26,11610,11653.25,2000.597791,23279459.01,33160
1598198400000,2020-08-23 16:00:00,BTC/USDT,11653.26,11659.3,11620.26,11635.98,1829.099887,21282145.81,29926
1598202000000,2020-08-23 17:00:00,BTC/USDT,11635.98,11656.48,11619.61,11632.75,2443.618833,28447072.09,23747
1598205600000,2020-08-23 18:00:00,BTC/USDT,11632.74,11678.65,11628.71,11663.79,1994.93793,23258131.01,23203
1598209200000,2020-08-23 19:00:00,BTC/USDT,11663.79,11693.72,11650.57,11684.97,1677.096164,19579001.22,24403
1598212800000,2020-08-23 20:00:00,BTC/USDT,11684.98,11718.07,11664.61,11665.99,2044.200959,23917387.37,29504
1598216400000,2020-08-23 21:00:00,BTC/USDT,11665.99,11679.82,11638.58,11670.13,1259.230003,14681186.12,22891
1598220000000,2020-08-23 22:00:00,BTC/USDT,11670.12,11685.45,11640,11648.73,1184.785665,13812791.82,20366
1598223600000,2020-08-23 23:00:00,BTC/USDT,11648.72,11678.7,11643.86,11648.13,1168.196744,13625466.13,19987
1598227200000,2020-08-24 0:00:00,BTC/USDT,11648.12,11650.68,11585.09,11629.95,2310.921494,26849107.91,32394
1598230800000,2020-08-24 1:00:00,BTC/USDT,11629.94,11636.63,11601.81,11635.82,1600.274056,18594781.32,21976
1598234400000,2020-08-24 2:00:00,BTC/USDT,11635.82,11667.99,11635.06,11650.24,1957.485711,22816031.03,25292
1598238000000,2020-08-24 3:00:00,BTC/USDT,11650.23,11689,11643.98,11684.4,2112.88802,24666216.74,27718
1598241600000,2020-08-24 4:00:00,BTC/USDT,11684.4,11690,11658.11,11678.76,1345.322602,15702675.3,19936
1598245200000,2020-08-24 5:00:00,BTC/USDT,11678.77,11681.78,11651.08,11655.3,1375.123172,16045300.61,21149
1598248800000,2020-08-24 6:00:00,BTC/USDT,11655.3,11756.98,11641.1,11752.72,2685.045869,31438021,32473
1598252400000,2020-08-24 7:00:00,BTC/USDT,11752.72,11775,11739.18,11758.58,2750.74261,32348146.11,34197
1598256000000,2020-08-24 8:00:00,BTC/USDT,11758.57,11808.75,11758.57,11780.78,2936.419358,34588848.14,36178
1598259600000,2020-08-24 9:00:00,BTC/USDT,11780.96,11790.71,11758.58,11782.21,1662.066374,19572500.27,25527
1598263200000,2020-08-24 10:00:00,BTC/USDT,11782.2,11800,11764.4,11773.39,1976.85065,23295709.02,28036
1598266800000,2020-08-24 11:00:00,BTC/USDT,11773.4,11824.9,11773.39,11793.05,2756.633555,32533436.59,34876
1598270400000,2020-08-24 12:00:00,BTC/USDT,11793.04,11820,11773.05,11775.37,2211.152258,26086562.38,29250
1598274000000,2020-08-24 13:00:00,BTC/USDT,11775.37,11793.72,11757.06,11762.01,2031.006585,23918309.65,27470
1598277600000,2020-08-24 14:00:00,BTC/USDT,11762,11790.32,11730.08,11730.35,2560.207167,30107149.69,33313
1598281200000,2020-08-24 15:00:00,BTC/USDT,11730.36,11766.24,11726.42,11764.03,1845.771779,21677030.43,30411
1598284800000,2020-08-24 16:00:00,BTC/USDT,11764.04,11786.51,11738.51,11758.82,1974.450605,23228430.82,31127
1598288400000,2020-08-24 17:00:00,BTC/USDT,11758.82,11762.04,11731,11747.26,1744.158676,20486852.86,28058
1598292000000,2020-08-24 18:00:00,BTC/USDT,11747.27,11757.1,11720.35,11734.76,1520.997962,17843189.22,24808
1598295600000,2020-08-24 19:00:00,BTC/USDT,11734.77,11750.99,11699.04,11748.39,1653.956311,19385364.99,23335
1598299200000,2020-08-24 20:00:00,BTC/USDT,11748.38,11748.39,11705.45,11726.24,1307.932883,15340914.59,21129
1598302800000,2020-08-24 21:00:00,BTC/USDT,11726.24,11779.01,11713.9,11755.09,1178.931712,13856330.82,24663
1598306400000,2020-08-24 22:00:00,BTC/USDT,11755.11,11760.46,11730.5,11754.31,1238.127617,14544922.24,21100
1598310000000,2020-08-24 23:00:00,BTC/USDT,11754.31,11790,11747.24,11748.2,1475.924841,17373119.81,22168
1598313600000,2020-08-25 0:00:00,BTC/USDT,11748.19,11764.46,11730.24,11739.67,1595.29,18739736.91,28319
1598317200000,2020-08-25 1:00:00,BTC/USDT,11739.67,11767.85,11734.07,11760.48,1032.330995,12130186.3,18373
1598320800000,2020-08-25 2:00:00,BTC/USDT,11760.42,11760.43,11677,11680.1,2227.958186,26087783.23,34998
1598324400000,2020-08-25 3:00:00,BTC/USDT,11680.1,11694.95,11656.54,11669.58,1890.271917,22073728.83,27781
1598328000000,2020-08-25 4:00:00,BTC/USDT,11669.57,11688.83,11648.47,11678.03,1565.714122,18272256.92,23769
1598331600000,2020-08-25 5:00:00,BTC/USDT,11678.03,11699.98,11661.78,11665,1473.910192,17222471.4,23775
1598335200000,2020-08-25 6:00:00,BTC/USDT,11665,11668.42,11592.35,11612.59,2338.477886,27199645.58,32882
1598338800000,2020-08-25 7:00:00,BTC/USDT,11612.58,11612.72,11550,11586.41,2983.445872,34552473.64,39930
1598342400000,2020-08-25 8:00:00,BTC/USDT,11586.41,11587.33,11510.57,11580.34,2597.68769,30025111.46,37597
1598346000000,2020-08-25 9:00:00,BTC/USDT,11580.34,11602,11565.11,11599.24,1719.937712,19925615.96,25192
1598349600000,2020-08-25 10:00:00,BTC/USDT,11599.24,11650,11576.64,11637.25,1826.179234,21208178.97,26054
1598353200000,2020-08-25 11:00:00,BTC/USDT,11637.26,11659.15,11607.57,11614.44,2319.777405,26989788.15,30832
1598356800000,2020-08-25 12:00:00,BTC/USDT,11614.44,11614.44,11450,11491.77,5852.314082,67345142.42,73784
1598360400000,2020-08-25 13:00:00,BTC/USDT,11491.76,11535.15,11402.09,11445.88,4231.300279,48513786.3,58015
1598364000000,2020-08-25 14:00:00,BTC/USDT,11445.87,11445.88,11328.03,11392.46,5592.647045,63710731.54,73280
1598367600000,2020-08-25 15:00:00,BTC/USDT,11392.45,11430,11346.17,11419.41,3343.350845,38084902.27,51108
1598371200000,2020-08-25 16:00:00,BTC/USDT,11419.42,11443.14,11300,11325.53,4033.753804,45914546.84,59640
1598374800000,2020-08-25 17:00:00,BTC/USDT,11325.53,11353.38,11180,11230.87,6623.26431,74630794.75,84722
1598378400000,2020-08-25 18:00:00,BTC/USDT,11230.86,11317.67,11117.64,11296.28,5672.975553,63640993.16,74338
1598382000000,2020-08-25 19:00:00,BTC/USDT,11296.28,11332.22,11250.88,11294,2525.753047,28547069.08,38020
1598385600000,2020-08-25 20:00:00,BTC/USDT,11294,11328.8,11221.03,11258.21,2664.245994,30055281.39,39846
1598389200000,2020-08-25 21:00:00,BTC/USDT,11258.22,11316.7,11257.91,11293.32,1435.500863,16221892.25,26292
1598392800000,2020-08-25 22:00:00,BTC/USDT,11293.31,11388,11292.26,11354.66,2256.876168,25640493.29,40518
1598396400000,2020-08-25 23:00:00,BTC/USDT,11354.66,11381.89,11315.57,11318.42,1787.960071,20302061.01,27603
1598400000000,2020-08-26 0:00:00,BTC/USDT,11318.42,11330.94,11250,11281.76,2245.408782,25342177.31,36569
1598403600000,2020-08-26 1:00:00,BTC/USDT,11281.46,11350,11281.46,11334.13,1741.568627,19719468.08,29458
1598407200000,2020-08-26 2:00:00,BTC/USDT,11334.13,11399.98,11334.13,11393.1,1819.248057,20682312.47,32701
1598410800000,2020-08-26 3:00:00,BTC/USDT,11393.11,11400,11326.2,11365.23,1574.131733,17879565.53,26452
1598414400000,2020-08-26 4:00:00,BTC/USDT,11365.24,11395,11345.75,11352.52,1613.289263,18344703.53,27517
1598418000000,2020-08-26 5:00:00,BTC/USDT,11352.37,11392.56,11352.23,11359.56,1493.957453,16993987.18,25669
1598421600000,2020-08-26 6:00:00,BTC/USDT,11359.56,11369.33,11301.8,11321.47,1999.342804,22662163.4,34758
1598425200000,2020-08-26 7:00:00,BTC/USDT,11321.46,11365,11296.14,11348.06,2231.831559,25293712.47,35620
1598428800000,2020-08-26 8:00:00,BTC/USDT,11348.05,11376.23,11327.09,11362.09,2303.913809,26153474.47,32976
1598432400000,2020-08-26 9:00:00,BTC/USDT,11362.09,11379.86,11346.88,11366.51,2053.855531,23338933.43,30814
1598436000000,2020-08-26 10:00:00,BTC/USDT,11366.41,11445.02,11366.41,11391.65,3068.009198,34987534.83,43046
1598439600000,2020-08-26 11:00:00,BTC/USDT,11391.65,11437.96,11370.01,11378.58,2330.965055,26589185.71,36149
1598443200000,2020-08-26 12:00:00,BTC/USDT,11378.59,11415.24,11262.23,11310.53,3759.148563,42612667.63,54291
1598446800000,2020-08-26 13:00:00,BTC/USDT,11310.52,11418,11244,11398.38,3712.207998,42001588.25,57583
1598450400000,2020-08-26 14:00:00,BTC/USDT,11398.38,11500,11394.76,11440.25,4637.207306,53131569.85,66903
1598454000000,2020-08-26 15:00:00,BTC/USDT,11440.25,11487.62,11440.24,11475.92,2541.522368,29137153.12,40533
1598457600000,2020-08-26 16:00:00,BTC/USDT,11475.92,11539.32,11445,11464.76,3478.252811,39941474.57,55046
1598461200000,2020-08-26 17:00:00,BTC/USDT,11464.76,11491.58,11439.01,11449.98,2176.688235,24966597.34,34933
1598464800000,2020-08-26 18:00:00,BTC/USDT,11450.23,11472.44,11428.93,11445.21,1817.958241,20820346.09,28420
1598468400000,2020-08-26 19:00:00,BTC/USDT,11445.21,11478.09,11438.53,11460.05,1557.325185,17844851.72,25356
1598472000000,2020-08-26 20:00:00,BTC/USDT,11460.04,11506.24,11456.03,11503.8,1621.04084,18607561.58,26153
1598475600000,2020-08-26 21:00:00,BTC/USDT,11503.79,11507.16,11460,11466.59,1388.816955,15946915.57,28308
1598479200000,2020-08-26 22:00:00,BTC/USDT,11466.48,11477.37,11434.83,11448.08,1495.257909,17125693.7,28402
1598482800000,2020-08-26 23:00:00,BTC/USDT,11448.08,11484.92,11432.33,11461.43,1337.282949,15329152.14,24997
1598486400000,2020-08-27 0:00:00,BTC/USDT,11461.42,11480.59,11442.74,11455.18,1456.587995,16693349.25,28634
1598490000000,2020-08-27 1:00:00,BTC/USDT,11455.18,11470,11380,11400.12,1828.327307,20894096.42,28481
1598493600000,2020-08-27 2:00:00,BTC/USDT,11400.13,11400.13,11359.14,11378.51,2047.321256,23301471.37,31622
1598497200000,2020-08-27 3:00:00,BTC/USDT,11377.86,11418.99,11372.25,11384.6,1610.75805,18360815.7,28331
1598500800000,2020-08-27 4:00:00,BTC/USDT,11384.6,11408.79,11365.27,11366.31,1318.854723,15016793.45,24280
1598504400000,2020-08-27 5:00:00,BTC/USDT,11366.48,11384.69,11332.48,11350.44,1804.530892,20496306.66,28616
1598508000000,2020-08-27 6:00:00,BTC/USDT,11350.44,11402.52,11335.23,11386.41,1841.033865,20946144.4,29070
1598511600000,2020-08-27 7:00:00,BTC/USDT,11386.38,11414.7,11369.51,11406.17,1825.07591,20788013.45,27759
1598515200000,2020-08-27 8:00:00,BTC/USDT,11406.17,11406.18,11370,11370,1452.348394,16528074.44,23336
1598518800000,2020-08-27 9:00:00,BTC/USDT,11370,11444.96,11362.55,11416.99,2559.549144,29178019.89,35026
1598522400000,2020-08-27 10:00:00,BTC/USDT,11416.99,11430.62,11346.16,11368.8,2612.958371,29726655.15,39241
1598526000000,2020-08-27 11:00:00,BTC/USDT,11368.88,11378.32,11301,11310.01,3080.315076,34944772.54,46813
1598529600000,2020-08-27 12:00:00,BTC/USDT,11310.01,11374,11272.99,11352.63,3740.844961,42330392.31,57041
1598533200000,2020-08-27 13:00:00,BTC/USDT,11352.53,11592.2,11337.92,11400.77,8958.631275,102806135,99633
1598536800000,2020-08-27 14:00:00,BTC/USDT,11400.76,11412.36,11256.06,11310.45,4788.988189,54207791.92,68125
1598540400000,2020-08-27 15:00:00,BTC/USDT,11310.45,11337.66,11290,11323.22,2641.185363,29886088.89,36853
1598544000000,2020-08-27 16:00:00,BTC/USDT,11323.21,11366.49,11258.99,11273,3144.042704,35563668.1,53235
1598547600000,2020-08-27 17:00:00,BTC/USDT,11273.26,11273.26,11125,11191.35,6398.366147,71648202.94,89305
1598551200000,2020-08-27 18:00:00,BTC/USDT,11191.36,11272.81,11163.23,11256.9,2741.190048,30746263.7,42000
1598554800000,2020-08-27 19:00:00,BTC/USDT,11256.91,11287.75,11239.53,11244.09,1656.63484,18648766.8,26493
1598558400000,2020-08-27 20:00:00,BTC/USDT,11244.09,11307.4,11223.94,11257.07,1983.716049,22361393.08,32870
1598562000000,2020-08-27 21:00:00,BTC/USDT,11257.07,11298.24,11238.5,11288.46,1058.120334,11929663.46,24326
1598565600000,2020-08-27 22:00:00,BTC/USDT,11288.46,11327.73,11258.89,11265.08,1263.695489,14265558.55,28495
1598569200000,2020-08-27 23:00:00,BTC/USDT,11265.09,11341.71,11265.09,11330.38,1432.960001,16206544.16,29685
1598572800000,2020-08-28 0:00:00,BTC/USDT,11330.38,11360.97,11276.89,11352.46,1785.440098,20195862.81,34722
1598576400000,2020-08-28 1:00:00,BTC/USDT,11352.92,11381.66,11335.45,11377.74,1808.041047,20537940.15,30363
1598580000000,2020-08-28 2:00:00,BTC/USDT,11377.74,11387.99,11358.14,11373.68,1455.879335,16557301.55,26528
1598583600000,2020-08-28 3:00:00,BTC/USDT,11373.7,11398.93,11347.16,11380.08,1360.438966,15471030.69,24324
1598587200000,2020-08-28 4:00:00,BTC/USDT,11380.09,11395.52,11360.92,11390.76,1213.715601,13811883.26,22288
1598590800000,2020-08-28 5:00:00,BTC/USDT,11390.77,11410,11367.73,11399,1604.709398,18274048.92,25414
1598594400000,2020-08-28 6:00:00,BTC/USDT,11399,11444.96,11386.8,11432.99,2384.637641,27234109,33245
1598598000000,2020-08-28 7:00:00,BTC/USDT,11433,11440,11367.98,11379.63,2008.094775,22879493.11,29548
1598601600000,2020-08-28 8:00:00,BTC/USDT,11379.63,11418.84,11354.63,11395.4,2178.937787,24812578.65,31901
1598605200000,2020-08-28 9:00:00,BTC/USDT,11395.41,11459.99,11395,11440.24,2720.164687,31103921.2,36669
1598608800000,2020-08-28 10:00:00,BTC/USDT,11440.24,11452,11384.64,11437.73,2418.576602,27633498.7,32036
1598612400000,2020-08-28 11:00:00,BTC/USDT,11437.73,11474.4,11418.15,11471.99,2075.720521,23757877.92,29268
1598616000000,2020-08-28 12:00:00,BTC/USDT,11471.99,11483,11420.01,11440.88,2523.844001,28914175.12,37630
1598619600000,2020-08-28 13:00:00,BTC/USDT,11440.88,11460.64,11421.05,11460.63,1734.379793,19843116.03,28893
1598623200000,2020-08-28 14:00:00,BTC/USDT,11460.64,11464.92,11396.71,11436.99,2624.995417,30018062.34,38857
1598626800000,2020-08-28 15:00:00,BTC/USDT,11436.67,11534.06,11435.36,11529.63,4128.696685,47430877.76,50582
1598630400000,2020-08-28 16:00:00,BTC/USDT,11529.3,11542.65,11493.32,11509.9,2477.66029,28533380.27,40984
1598634000000,2020-08-28 17:00:00,BTC/USDT,11509.89,11520.9,11462.45,11474.37,2059.424195,23671031.32,32776
1598637600000,2020-08-28 18:00:00,BTC/USDT,11474.38,11511.41,11468.51,11481.65,1529.085256,17564404.51,25418
1598641200000,2020-08-28 19:00:00,BTC/USDT,11481.65,11522.77,11478.06,11498.13,1287.865753,14807627.14,21810
1598644800000,2020-08-28 20:00:00,BTC/USDT,11498,11509.99,11477.8,11494.84,1369.216193,15736637.66,20975
1598648400000,2020-08-28 21:00:00,BTC/USDT,11494.84,11505.51,11464.92,11488.8,1031.588643,11843634.67,22439
1598652000000,2020-08-28 22:00:00,BTC/USDT,11488.81,11495.82,11457.23,11472.96,917.246897,10520310.71,20101
1598655600000,2020-08-28 23:00:00,BTC/USDT,11472.96,11535.72,11467.26,11526.91,1255.548784,14453426.17,23214
1598659200000,2020-08-29 0:00:00,BTC/USDT,11526.9,11540.07,11471.67,11489.79,1321.060326,15193996.38,25495
1598662800000,2020-08-29 1:00:00,BTC/USDT,11489.8,11506.94,11462.51,11480.04,1140.60372,13099739.63,21957
1598666400000,2020-08-29 2:00:00,BTC/USDT,11480.05,11496.58,11463.06,11472.89,869.495293,9985154.455,19041
1598670000000,2020-08-29 3:00:00,BTC/USDT,11472.89,11514.32,11466.12,11501.61,926.61484,10644127.1,19649
1598673600000,2020-08-29 4:00:00,BTC/USDT,11501.61,11505.79,11479.41,11500.23,1004.584126,11545624.27,18308
1598677200000,2020-08-29 5:00:00,BTC/USDT,11500.23,11513.56,11482.19,11506.81,920.517621,10585744.56,17611
1598680800000,2020-08-29 6:00:00,BTC/USDT,11506.8,11529.03,11495.44,11523.92,1225.046928,14105419.48,20937
1598684400000,2020-08-29 7:00:00,BTC/USDT,11523.92,11580.02,11502.86,11558.28,2421.184092,27949911.01,35100
1598688000000,2020-08-29 8:00:00,BTC/USDT,11558.28,11569.72,11525.99,11529.16,1500.299424,17313061.68,30294
