unix,date,symbol,open,high,low,close,Volume XRP,Volume USDT,tradecount
1598256000000,2020-08-24 8:00:00,XRP/USDT,0.28872,0.28933,0.28783,0.28875,8637480.2,2493685.91,5157
1598259600000,2020-08-24 9:00:00,XRP/USDT,0.28876,0.28905,0.28734,0.28844,6058374.4,1745124.273,3552
1598263200000,2020-08-24 10:00:00,XRP/USDT,0.28842,0.29,0.28823,0.28988,6191042.3,1789707.142,3581
1598266800000,2020-08-24 11:00:00,XRP/USDT,0.28989,0.292,0.28978,0.29046,14866224,4326018.527,7216
1598270400000,2020-08-24 12:00:00,XRP/USDT,0.29045,0.29172,0.28898,0.28901,9573463.5,2778581.469,4389
1598274000000,2020-08-24 13:00:00,XRP/USDT,0.289,0.29006,0.28869,0.28907,5835447.2,1688236.367,3586
1598277600000,2020-08-24 14:00:00,XRP/USDT,0.28907,0.28976,0.2865,0.2865,9740495.8,2806846.661,5208
1598281200000,2020-08-24 15:00:00,XRP/USDT,0.28651,0.28861,0.28642,0.28861,6615442.8,1900767.909,3712
1598284800000,2020-08-24 16:00:00,XRP/USDT,0.28861,0.28961,0.28727,0.28839,8943116.7,2579203.012,4784
1598288400000,2020-08-24 17:00:00,XRP/USDT,0.28839,0.28864,0.28744,0.28811,4825490.5,1390123.744,3119
1598292000000,2020-08-24 18:00:00,XRP/USDT,0.28809,0.28809,0.28622,0.28691,6450464.7,1850662.623,3637
1598295600000,2020-08-24 19:00:00,XRP/USDT,0.28693,0.28841,0.28566,0.28807,6181534.1,1773994.175,3626
1598299200000,2020-08-24 20:00:00,XRP/USDT,0.28811,0.28837,0.28666,0.28732,3242299.2,932539.451,2704
1598302800000,2020-08-24 21:00:00,XRP/USDT,0.28729,0.28907,0.28692,0.28879,3128887.2,902674.607,2682
1598306400000,2020-08-24 22:00:00,XRP/USDT,0.28879,0.28922,0.2882,0.28871,2771049.6,800177.6585,2222
1598310000000,2020-08-24 23:00:00,XRP/USDT,0.2887,0.28998,0.28838,0.2884,7723735.6,2233242.32,4131
1598313600000,2020-08-25 0:00:00,XRP/USDT,0.2884,0.28959,0.28745,0.28786,6603867.9,1904144.506,6061
1598317200000,2020-08-25 1:00:00,XRP/USDT,0.28786,0.28861,0.28766,0.28803,3994891,1150916.475,5941
1598320800000,2020-08-25 2:00:00,XRP/USDT,0.28802,0.28809,0.28528,0.28587,7798787.7,2236111.635,6610
1598324400000,2020-08-25 3:00:00,XRP/USDT,0.28586,0.28669,0.28516,0.28622,4835287.1,1383230.486,4407
1598328000000,2020-08-25 4:00:00,XRP/USDT,0.28623,0.28672,0.28529,0.28636,3945743.5,1128984.315,3712
1598331600000,2020-08-25 5:00:00,XRP/USDT,0.28635,0.28762,0.2862,0.28646,3801656.1,1091089.79,3503
1598335200000,2020-08-25 6:00:00,XRP/USDT,0.28647,0.2866,0.28369,0.28468,7099275,2024536.895,5360
1598338800000,2020-08-25 7:00:00,XRP/USDT,0.28472,0.28479,0.28261,0.28424,6864043.8,1948107.379,5394
1598342400000,2020-08-25 8:00:00,XRP/USDT,0.28425,0.2843,0.28175,0.28398,7558321.4,2139784.3,4752
1598346000000,2020-08-25 9:00:00,XRP/USDT,0.28399,0.28528,0.28375,0.28519,5017638.7,1427624.958,3812
1598349600000,2020-08-25 10:00:00,XRP/USDT,0.28514,0.2861,0.28454,0.28587,4523541.1,1290407.863,3256
1598353200000,2020-08-25 11:00:00,XRP/USDT,0.28586,0.2865,0.28522,0.28572,4528348.6,1294596.485,3248
1598356800000,2020-08-25 12:00:00,XRP/USDT,0.28571,0.28574,0.28138,0.28159,14735544.8,4164705.783,7553
1598360400000,2020-08-25 13:00:00,XRP/USDT,0.28159,0.283,0.278,0.2799,16859607.8,4728737.223,8333
1598364000000,2020-08-25 14:00:00,XRP/USDT,0.2799,0.27992,0.27539,0.27721,23393378.8,6488169.463,10139
1598367600000,2020-08-25 15:00:00,XRP/USDT,0.2773,0.27876,0.2755,0.27841,10819999.7,3003241.122,5399
1598371200000,2020-08-25 16:00:00,XRP/USDT,0.27836,0.27906,0.2725,0.27377,18027888.3,4972498.577,8083
1598374800000,2020-08-25 17:00:00,XRP/USDT,0.27377,0.27489,0.27141,0.27315,27001623.2,7375682.604,12674
1598378400000,2020-08-25 18:00:00,XRP/USDT,0.27314,0.275,0.27,0.27499,20895651.3,5703369.521,9378
1598382000000,2020-08-25 19:00:00,XRP/USDT,0.275,0.27565,0.27346,0.27456,10357002.2,2845761.63,5124
1598385600000,2020-08-25 20:00:00,XRP/USDT,0.27453,0.27673,0.27303,0.27357,11437418.8,3140786.265,5738
1598389200000,2020-08-25 21:00:00,XRP/USDT,0.27357,0.27624,0.27351,0.27544,3265611.6,898859.3997,2547
1598392800000,2020-08-25 22:00:00,XRP/USDT,0.27543,0.27767,0.27526,0.27723,5252059.3,1454329.3,3687
1598396400000,2020-08-25 23:00:00,XRP/USDT,0.27727,0.27829,0.27618,0.27625,5573519.8,1546260.105,3494
1598400000000,2020-08-26 0:00:00,XRP/USDT,0.27628,0.27636,0.27426,0.2748,9636867.7,2651169.049,5064
1598403600000,2020-08-26 1:00:00,XRP/USDT,0.27482,0.27694,0.27482,0.2763,5893257.3,1627376.101,3787
1598407200000,2020-08-26 2:00:00,XRP/USDT,0.2763,0.27819,0.2763,0.27804,6275566.1,1740674.815,3394
1598410800000,2020-08-26 3:00:00,XRP/USDT,0.27802,0.27837,0.27611,0.2772,4361610.1,1209508.912,3238
1598414400000,2020-08-26 4:00:00,XRP/USDT,0.27727,0.27838,0.27625,0.27667,4834888.9,1341678.539,3468
1598418000000,2020-08-26 5:00:00,XRP/USDT,0.27669,0.27953,0.27668,0.27827,5845963.8,1626935.737,3802
1598421600000,2020-08-26 6:00:00,XRP/USDT,0.27828,0.27875,0.27587,0.276,6822040.3,1888307.055,4160
1598425200000,2020-08-26 7:00:00,XRP/USDT,0.27601,0.27687,0.27546,0.27601,5086552.9,1404324.196,3470
1598428800000,2020-08-26 8:00:00,XRP/USDT,0.27601,0.27658,0.27494,0.27618,5406146.6,1490553.946,3576
1598432400000,2020-08-26 9:00:00,XRP/USDT,0.27619,0.2779,0.27614,0.27696,5210362.8,1444398.008,3621
1598436000000,2020-08-26 10:00:00,XRP/USDT,0.27693,0.27874,0.27693,0.2772,5023811.1,1395840.322,3365
1598439600000,2020-08-26 11:00:00,XRP/USDT,0.27722,0.27842,0.27661,0.27682,5728413.7,1590638.28,3552
1598443200000,2020-08-26 12:00:00,XRP/USDT,0.27697,0.27871,0.27433,0.27535,10267479.2,2833306.28,5818
1598446800000,2020-08-26 13:00:00,XRP/USDT,0.27532,0.27764,0.2739,0.27709,8750542.7,2410310.742,5156
1598450400000,2020-08-26 14:00:00,XRP/USDT,0.27716,0.27941,0.27707,0.27836,12306936.7,3430916.462,6745
1598454000000,2020-08-26 15:00:00,XRP/USDT,0.27835,0.27908,0.27739,0.27833,5363474.8,1493523.996,3659
1598457600000,2020-08-26 16:00:00,XRP/USDT,0.27832,0.28078,0.27778,0.27806,13570107.7,3787675.922,6424
1598461200000,2020-08-26 17:00:00,XRP/USDT,0.27806,0.27824,0.27649,0.277,7305263.1,2026706.121,4250
1598464800000,2020-08-26 18:00:00,XRP/USDT,0.277,0.27773,0.27655,0.27698,4643627.3,1286235.823,2562
1598468400000,2020-08-26 19:00:00,XRP/USDT,0.27698,0.27788,0.27691,0.27728,2777542.4,770434.4801,2238
1598472000000,2020-08-26 20:00:00,XRP/USDT,0.27727,0.278,0.27705,0.278,3839257.2,1065594.896,2243
1598475600000,2020-08-26 21:00:00,XRP/USDT,0.27799,0.27895,0.27765,0.27818,3028807.8,843173.4672,2768
1598479200000,2020-08-26 22:00:00,XRP/USDT,0.27818,0.2782,0.27678,0.27727,3110912,862623.1124,2853
1598482800000,2020-08-26 23:00:00,XRP/USDT,0.27731,0.27812,0.27476,0.27653,7939568.3,2198087.837,3073
1598486400000,2020-08-27 0:00:00,XRP/USDT,0.27645,0.27833,0.27632,0.27809,3640272.1,1010418.672,2325
1598490000000,2020-08-27 1:00:00,XRP/USDT,0.27809,0.27823,0.27612,0.2763,3582560.8,992315.1688,2530
1598493600000,2020-08-27 2:00:00,XRP/USDT,0.27623,0.27626,0.27471,0.27499,8094816.2,2229798.74,3332
1598497200000,2020-08-27 3:00:00,XRP/USDT,0.27499,0.27645,0.27473,0.27524,4325001.7,1191740.068,2814
1598500800000,2020-08-27 4:00:00,XRP/USDT,0.2752,0.27598,0.27444,0.27474,4435812.2,1220756.926,2543
1598504400000,2020-08-27 5:00:00,XRP/USDT,0.27475,0.27521,0.27307,0.27389,8079834.9,2213663.722,3692
1598508000000,2020-08-27 6:00:00,XRP/USDT,0.27392,0.27511,0.27331,0.27439,4873413.3,1338247.407,2719
1598511600000,2020-08-27 7:00:00,XRP/USDT,0.27434,0.27547,0.27421,0.27536,3662348,1006996.335,2067
1598515200000,2020-08-27 8:00:00,XRP/USDT,0.27535,0.27536,0.27333,0.27357,3805847.6,1042767.055,2434
1598518800000,2020-08-27 9:00:00,XRP/USDT,0.27359,0.27537,0.27333,0.27468,5339376.9,1464141.249,3017
1598522400000,2020-08-27 10:00:00,XRP/USDT,0.27468,0.27528,0.27296,0.27344,5807776.7,1589333.304,3125
1598526000000,2020-08-27 11:00:00,XRP/USDT,0.27341,0.27341,0.26855,0.26887,17190843.9,4661396.077,7149
1598529600000,2020-08-27 12:00:00,XRP/USDT,0.26891,0.27018,0.2654,0.2685,20375237.7,5460776.908,9224
1598533200000,2020-08-27 13:00:00,XRP/USDT,0.2685,0.27614,0.26801,0.2701,31527116.8,8575385.424,12608
1598536800000,2020-08-27 14:00:00,XRP/USDT,0.27009,0.27067,0.2625,0.26328,33318234,8837845.642,14302
1598540400000,2020-08-27 15:00:00,XRP/USDT,0.26334,0.26487,0.263,0.2642,9256575.7,2445056.173,5061
1598544000000,2020-08-27 16:00:00,XRP/USDT,0.2642,0.26599,0.2592,0.26037,22520880.9,5914949.577,9512
1598547600000,2020-08-27 17:00:00,XRP/USDT,0.26037,0.26042,0.25453,0.25826,41192217.9,10605232.23,15659
1598551200000,2020-08-27 18:00:00,XRP/USDT,0.25832,0.2622,0.25771,0.26158,13519867.9,3515068.019,6042
1598554800000,2020-08-27 19:00:00,XRP/USDT,0.2616,0.26232,0.26063,0.261,5210954.4,1362438.822,2913
1598558400000,2020-08-27 20:00:00,XRP/USDT,0.26099,0.26323,0.26024,0.26157,6262599.1,1641480.941,3485
1598562000000,2020-08-27 21:00:00,XRP/USDT,0.26155,0.26425,0.26125,0.26383,3344760.5,879904.4744,2464
1598565600000,2020-08-27 22:00:00,XRP/USDT,0.26398,0.26444,0.26125,0.26144,5047179.3,1324631.709,2875
1598569200000,2020-08-27 23:00:00,XRP/USDT,0.26144,0.265,0.26144,0.26469,6936887.4,1828407.029,3637
1598572800000,2020-08-28 0:00:00,XRP/USDT,0.26478,0.26511,0.26,0.26269,9079886.2,2376822.587,4473
1598576400000,2020-08-28 1:00:00,XRP/USDT,0.26278,0.26439,0.26171,0.26414,7339829.1,1929764.935,3612
1598580000000,2020-08-28 2:00:00,XRP/USDT,0.26417,0.26767,0.26386,0.26598,14996297,3986848.104,6515
1598583600000,2020-08-28 3:00:00,XRP/USDT,0.266,0.26714,0.26524,0.26659,6106971.2,1625725.951,3042
1598587200000,2020-08-28 4:00:00,XRP/USDT,0.2666,0.26674,0.265,0.26628,4226477.1,1123222.806,2173
1598590800000,2020-08-28 5:00:00,XRP/USDT,0.26627,0.26667,0.26472,0.26618,5869707.7,1558456.827,2599
1598594400000,2020-08-28 6:00:00,XRP/USDT,0.26618,0.26723,0.2654,0.26683,5707689.3,1521027.33,2842
1598598000000,2020-08-28 7:00:00,XRP/USDT,0.26679,0.26682,0.26575,0.26626,5823425.1,1550640.903,2487
1598601600000,2020-08-28 8:00:00,XRP/USDT,0.26626,0.26642,0.26429,0.26463,9035721.5,2399024.398,3382
1598605200000,2020-08-28 9:00:00,XRP/USDT,0.2647,0.26821,0.26469,0.26767,7340711.3,1956207.362,3474
1598608800000,2020-08-28 10:00:00,XRP/USDT,0.26766,0.26841,0.26688,0.26817,6594250.5,1764491.7,3247
1598612400000,2020-08-28 11:00:00,XRP/USDT,0.26814,0.26951,0.26771,0.2695,5851466,1571329.652,3044
1598616000000,2020-08-28 12:00:00,XRP/USDT,0.26954,0.2698,0.26702,0.26793,8458071.4,2269864.844,3829
1598619600000,2020-08-28 13:00:00,XRP/USDT,0.26794,0.26835,0.2666,0.26802,5294132.6,1416473.086,2681
1598623200000,2020-08-28 14:00:00,XRP/USDT,0.26801,0.27064,0.26717,0.26939,9915079.5,2668567.15,4586
1598626800000,2020-08-28 15:00:00,XRP/USDT,0.26941,0.27158,0.26941,0.27133,9535040.9,2578543.181,4467
1598630400000,2020-08-28 16:00:00,XRP/USDT,0.27133,0.2722,0.27045,0.27163,6873949.2,1864635.826,3982
1598634000000,2020-08-28 17:00:00,XRP/USDT,0.27163,0.27218,0.2697,0.27006,8124908.8,2199756.38,3599
1598637600000,2020-08-28 18:00:00,XRP/USDT,0.27007,0.2715,0.2699,0.27138,3683932.9,997852.3501,2088
1598641200000,2020-08-28 19:00:00,XRP/USDT,0.27135,0.2732,0.27134,0.27195,3976578.5,1083082.422,2181
1598644800000,2020-08-28 20:00:00,XRP/USDT,0.27193,0.27212,0.27095,0.27116,4111558.7,1116073.43,1965
1598648400000,2020-08-28 21:00:00,XRP/USDT,0.27113,0.27177,0.27033,0.27066,3742881.8,1013925.523,1871
1598652000000,2020-08-28 22:00:00,XRP/USDT,0.27075,0.27088,0.26951,0.2697,4184561.5,1129555.73,2003
1598655600000,2020-08-28 23:00:00,XRP/USDT,0.2697,0.27219,0.26957,0.27174,5442738.9,1476320.561,3009
1598659200000,2020-08-29 0:00:00,XRP/USDT,0.27166,0.27295,0.27024,0.27104,7708012.6,2094118.029,3468
1598662800000,2020-08-29 1:00:00,XRP/USDT,0.27104,0.27104,0.26963,0.26997,4045790.6,1093367.168,2542
1598666400000,2020-08-29 2:00:00,XRP/USDT,0.26998,0.27021,0.26935,0.26951,4109404.8,1108535.044,2321
1598670000000,2020-08-29 3:00:00,XRP/USDT,0.26951,0.2702,0.26865,0.27,2912683.7,784513.6934,2119
1598673600000,2020-08-29 4:00:00,XRP/USDT,0.26999,0.27067,0.26958,0.27018,2564697.2,692907.9862,1675
1598677200000,2020-08-29 5:00:00,XRP/USDT,0.27014,0.27076,0.26925,0.2702,2166289.5,584723.913,1812
1598680800000,2020-08-29 6:00:00,XRP/USDT,0.27018,0.271,0.27017,0.27078,2590866.2,701149.9466,1730
1598684400000,2020-08-29 7:00:00,XRP/USDT,0.27084,0.27272,0.27034,0.27207,6778787.8,1841386.19,2675
1598688000000,2020-08-29 8:00:00,XRP/USDT,0.27211,0.275,0.27144,0.27478,7732489,2109219.754,4262
1598691600000,2020-08-29 9:00:00,XRP/USDT,0.27483,0.27685,0.27442,0.27614,9194666.5,2533984.575,5130
1598695200000,2020-08-29 10:00:00,XRP/USDT,0.2762,0.27653,0.27279,0.27318,11368699.9,3116957.738,4662
1598698800000,2020-08-29 11:00:00,XRP/USDT,0.27316,0.27421,0.2726,0.2727,4688435,1281548.169,3233
1598702400000,2020-08-29 12:00:00,XRP/USDT,0.2727,0.27422,0.27212,0.27262,4929070.6,1345830.307,2562
1598706000000,2020-08-29 13:00:00,XRP/USDT,0.27264,0.27309,0.27141,0.2717,5867300.5,1597158.624,2855
1598709600000,2020-08-29 14:00:00,XRP/USDT,0.2717,0.274,0.27165,0.27394,5064631.5,1382619.351,2449
1598713200000,2020-08-29 15:00:00,XRP/USDT,0.27395,0.27505,0.27324,0.27409,6465144.1,1772980.482,3367
1598716800000,2020-08-29 16:00:00,XRP/USDT,0.27409,0.27544,0.2736,0.27486,7162521.9,1966379.706,3433
1598720400000,2020-08-29 17:00:00,XRP/USDT,0.27489,0.27563,0.2743,0.27456,4127496.8,1135408.527,2398
1598724000000,2020-08-29 18:00:00,XRP/USDT,0.27456,0.2752,0.27444,0.27465,3057487.3,840348.3533,1807
1598727600000,2020-08-29 19:00:00,XRP/USDT,0.27465,0.27563,0.27435,0.2748,4104282.7,1129068.083,2198
1598731200000,2020-08-29 20:00:00,XRP/USDT,0.27475,0.27637,0.2745,0.27609,4055491.8,1118525.24,2264
1598734800000,2020-08-29 21:00:00,XRP/USDT,0.2761,0.27614,0.27527,0.27547,2160784.1,595739.31,1552
1598738400000,2020-08-29 22:00:00,XRP/USDT,0.27553,0.27574,0.27439,0.27464,3577036,982821.9718,1933
1598742000000,2020-08-29 23:00:00,XRP/USDT,0.27456,0.27523,0.27375,0.2738,4485386.3,1231136.21,2163
1598745600000,2020-08-30 0:00:00,XRP/USDT,0.27375,0.27494,0.27375,0.27465,4182108.4,1147562.451,2044
1598749200000,2020-08-30 1:00:00,XRP/USDT,0.27466,0.27783,0.27458,0.27747,17844507.3,4938012.156,6669
1598752800000,2020-08-30 2:00:00,XRP/USDT,0.27746,0.27782,0.27683,0.27755,4059357,1125830.166,2425
1598756400000,2020-08-30 3:00:00,XRP/USDT,0.27758,0.27857,0.27634,0.2774,6076193.9,1686482.514,3154
1598760000000,2020-08-30 4:00:00,XRP/USDT,0.2774,0.2777,0.27632,0.27634,3611856,999662.8194,2009
1598763600000,2020-08-30 5:00:00,XRP/USDT,0.27638,0.27654,0.27547,0.27576,5605866,1546986.093,2388
1598767200000,2020-08-30 6:00:00,XRP/USDT,0.27576,0.27621,0.2754,0.27556,3343216.3,921902.4873,1633
1598770800000,2020-08-30 7:00:00,XRP/USDT,0.27557,0.2763,0.2755,0.27626,2803037.5,773106.3236,1506
1598774400000,2020-08-30 8:00:00,XRP/USDT,0.27626,0.27674,0.2739,0.27438,6335648.3,1744564.11,3350
1598778000000,2020-08-30 9:00:00,XRP/USDT,0.27437,0.27615,0.27409,0.27562,4187279.1,1150686.918,2508
1598781600000,2020-08-30 10:00:00,XRP/USDT,0.27562,0.27679,0.27529,0.27556,4770987.9,1316879.904,2695
1598785200000,2020-08-30 11:00:00,XRP/USDT,0.27553,0.27728,0.27524,0.27682,4180342,1155879.542,2460
1598788800000,2020-08-30 12:00:00,XRP/USDT,0.27678,0.27827,0.27597,0.27813,6842579.7,1897589.639,4173
1598792400000,2020-08-30 13:00:00,XRP/USDT,0.27814,0.28128,0.27797,0.28016,13046487.3,3651165.867,7588
1598796000000,2020-08-30 14:00:00,XRP/USDT,0.28019,0.28211,0.27903,0.2809,6859213.5,1924188.463,4830
1598799600000,2020-08-30 15:00:00,XRP/USDT,0.2809,0.28319,0.28062,0.28166,10655211.9,3007866.867,5582
1598803200000,2020-08-30 16:00:00,XRP/USDT,0.28168,0.28357,0.28074,0.28269,6534980.3,1845207.388,4243
1598806800000,2020-08-30 17:00:00,XRP/USDT,0.28276,0.28327,0.28205,0.28228,4661653.8,1317772.255,2739
1598810400000,2020-08-30 18:00:00,XRP/USDT,0.28228,0.28285,0.28164,0.28277,4385939.1,1237527.231,2365
1598814000000,2020-08-30 19:00:00,XRP/USDT,0.28282,0.28332,0.28222,0.28328,5769237.9,1632302.487,2722
1598817600000,2020-08-30 20:00:00,XRP/USDT,0.28328,0.28389,0.282,0.28257,6174140.6,1746711.697,3223
1598821200000,2020-08-30 21:00:00,XRP/USDT,0.28259,0.28322,0.27972,0.28081,4881894.5,1374464.336,2960
1598824800000,2020-08-30 22:00:00,XRP/USDT,0.28081,0.28231,0.27805,0.28159,8520411.7,2395459.125,3933
1598828400000,2020-08-30 23:00:00,XRP/USDT,0.28158,0.28302,0.28133,0.28302,12209398,3447589.211,5238
1598832000000,2020-08-31 0:00:00,XRP/USDT,0.28302,0.28449,0.28286,0.28365,13514055.3,3835939.168,5227
1598835600000,2020-08-31 1:00:00,XRP/USDT,0.28361,0.28444,0.28327,0.28396,6010323.3,1706210.656,3877
1598839200000,2020-08-31 2:00:00,XRP/USDT,0.28395,0.28418,0.28296,0.28314,6080105.5,1724887.917,3142
1598842800000,2020-08-31 3:00:00,XRP/USDT,0.28314,0.28396,0.28304,0.28377,3172245.8,899230.7782,1776
1598846400000,2020-08-31 4:00:00,XRP/USDT,0.28377,0.2845,0.28303,0.28304,6536015,1855188.646,2662
1598850000000,2020-08-31 5:00:00,XRP/USDT,0.28305,0.28361,0.28253,0.28254,4918050.2,1391694.995,2354
1598853600000,2020-08-31 6:00:00,XRP/USDT,0.28253,0.28268,0.28184,0.28237,4725665,1334024.779,3258
1598857200000,2020-08-31 7:00:00,XRP/USDT,0.28237,0.28238,0.2787,0.27944,12546922.3,3521259.855,6517
1598860800000,2020-08-31 8:00:00,XRP/USDT,0.27944,0.27979,0.27804,0.27851,6810065.1,1897121.07,4269
1598864400000,2020-08-31 9:00:00,XRP/USDT,0.27851,0.28035,0.27833,0.27922,4168042.8,1164831.853,2433
1598868000000,2020-08-31 10:00:00,XRP/USDT,0.27923,0.2803,0.27853,0.27978,4697882.5,1312810.145,2765
1598871600000,2020-08-31 11:00:00,XRP/USDT,0.27977,0.28227,0.27971,0.28169,6102339.2,1714637.94,3583
1598875200000,2020-08-31 12:00:00,XRP/USDT,0.2817,0.28193,0.28019,0.28169,5259906.2,1479002.569,3267
1598878800000,2020-08-31 13:00:00,XRP/USDT,0.28165,0.28314,0.28137,0.28163,7988922.2,2254905.406,4302
1598882400000,2020-08-31 14:00:00,XRP/USDT,0.28168,0.28179,0.27934,0.28021,8354049,2342440.889,3899
1598886000000,2020-08-31 15:00:00,XRP/USDT,0.28018,0.2807,0.27826,0.28035,10462032.1,2924129.885,4868
1598889600000,2020-08-31 16:00:00,XRP/USDT,0.28034,0.28276,0.2802,0.28211,11618147.7,3267919.934,6039
1598893200000,2020-08-31 17:00:00,XRP/USDT,0.28207,0.2833,0.28157,0.28263,6991273,1977128.38,3983
1598896800000,2020-08-31 18:00:00,XRP/USDT,0.28262,0.28333,0.28139,0.28232,4409130.2,1246015.922,2600
1598900400000,2020-08-31 19:00:00,XRP/USDT,0.28235,0.2833,0.28211,0.28253,6209289.2,1755629.17,2965
1598904000000,2020-08-31 20:00:00,XRP/USDT,0.28252,0.28252,0.27914,0.27999,8566106.2,2400836.971,4841
1598907600000,2020-08-31 21:00:00,XRP/USDT,0.28,0.28143,0.27854,0.27874,5938094.2,1663610.798,3362
1598911200000,2020-08-31 22:00:00,XRP/USDT,0.27873,0.28219,0.27863,0.28094,3653565.4,1026286.47,2392
1598914800000,2020-08-31 23:00:00,XRP/USDT,0.28095,0.28359,0.2807,0.28115,5809345.5,1639110.786,3292
1598918400000,2020-09-01 0:00:00,XRP/USDT,0.28115,0.28139,0.27574,0.27868,13124159.7,3653682.723,7593
1598922000000,2020-09-01 1:00:00,XRP/USDT,0.27867,0.2816,0.2784,0.28159,4796698.5,1342566.492,2940
1598925600000,2020-09-01 2:00:00,XRP/USDT,0.2816,0.28196,0.28047,0.28159,4548041.1,1279380.643,2835
1598929200000,2020-09-01 3:00:00,XRP/USDT,0.2816,0.28354,0.28084,0.28322,5657918,1599061.028,3718
1598932800000,2020-09-01 4:00:00,XRP/USDT,0.28322,0.28355,0.28159,0.28315,5860102.2,1656549.727,3706
1598936400000,2020-09-01 5:00:00,XRP/USDT,0.28318,0.29161,0.28318,0.29088,25068381.4,7224431.996,16018
1598940000000,2020-09-01 6:00:00,XRP/USDT,0.2909,0.29495,0.2895,0.29417,22473181.9,6566635.395,11310
1598943600000,2020-09-01 7:00:00,XRP/USDT,0.29416,0.29485,0.29215,0.29458,13938612,4096404.206,6703
1598947200000,2020-09-01 8:00:00,XRP/USDT,0.29453,0.29546,0.2912,0.29212,13893395.3,4071761.405,7582
1598950800000,2020-09-01 9:00:00,XRP/USDT,0.29211,0.29238,0.2897,0.29083,16390526.3,4770015.825,9101
1598954400000,2020-09-01 10:00:00,XRP/USDT,0.29087,0.29315,0.29047,0.29294,10215155.2,2975577.074,6872
1598958000000,2020-09-01 11:00:00,XRP/USDT,0.29294,0.29302,0.28848,0.28981,11388490.1,3308601.717,5781
1598961600000,2020-09-01 12:00:00,XRP/USDT,0.28984,0.29048,0.28838,0.29019,8748150.8,2530891.047,5084
1598965200000,2020-09-01 13:00:00,XRP/USDT,0.2902,0.29059,0.2887,0.28913,6922118.8,2004434.182,4093
1598968800000,2020-09-01 14:00:00,XRP/USDT,0.28914,0.29235,0.28632,0.29217,12946469.9,3742399.368,6767
1598972400000,2020-09-01 15:00:00,XRP/USDT,0.29217,0.29438,0.29169,0.29431,15176286.5,4444438.107,8345
1598976000000,2020-09-01 16:00:00,XRP/USDT,0.29439,0.29486,0.29212,0.29382,12557237.6,3688996.01,7827
1598979600000,2020-09-01 17:00:00,XRP/USDT,0.29381,0.29443,0.28972,0.28995,13489163.1,3935410.211,6482
1598983200000,2020-09-01 18:00:00,XRP/USDT,0.28995,0.29176,0.28993,0.29169,5326760.2,1551050.367,3438
1598986800000,2020-09-01 19:00:00,XRP/USDT,0.2917,0.29293,0.29113,0.29202,6312435.2,1843812.108,3803
1598990400000,2020-09-01 20:00:00,XRP/USDT,0.29194,0.29423,0.2918,0.29377,7406133,2170578.368,4338
1598994000000,2020-09-01 21:00:00,XRP/USDT,0.29377,0.29595,0.29283,0.29521,10114358.5,2976520.639,6241
1598997600000,2020-09-01 22:00:00,XRP/USDT,0.29513,0.29884,0.29499,0.29674,26259165.9,7796847.333,12434
1599001200000,2020-09-01 23:00:00,XRP/USDT,0.29667,0.2983,0.29287,0.29521,19547110.4,5789180.073,8815
1599004800000,2020-09-02 0:00:00,XRP/USDT,0.29515,0.304,0.29495,0.29986,28395207.6,8538733.542,15673
1599008400000,2020-09-02 1:00:00,XRP/USDT,0.29988,0.30146,0.298,0.29942,13274334.3,3973537.127,7251
1599012000000,2020-09-02 2:00:00,XRP/USDT,0.2994,0.30055,0.29744,0.29818,9412734.1,2812364.298,5892
1599015600000,2020-09-02 3:00:00,XRP/USDT,0.29815,0.29993,0.2975,0.29812,8234887.3,2458285.558,5053
1599019200000,2020-09-02 4:00:00,XRP/USDT,0.29806,0.3012,0.29797,0.30016,9172920.5,2749171.505,6291
1599022800000,2020-09-02 5:00:00,XRP/USDT,0.30016,0.30045,0.29773,0.29804,8713990.6,2606654.128,5880
1599026400000,2020-09-02 6:00:00,XRP/USDT,0.29802,0.29816,0.29339,0.29488,17608544.1,5207255.489,9172
1599030000000,2020-09-02 7:00:00,XRP/USDT,0.29488,0.29579,0.29092,0.29166,16554865,4866219.516,8777
1599033600000,2020-09-02 8:00:00,XRP/USDT,0.29167,0.29271,0.28963,0.29207,15528061.2,4520643.379,9209
1599037200000,2020-09-02 9:00:00,XRP/USDT,0.29205,0.2936,0.29145,0.29303,5747693.1,1682144.176,3814
1599040800000,2020-09-02 10:00:00,XRP/USDT,0.29307,0.29336,0.28501,0.28646,25196452.4,7269711.447,12584
1599044400000,2020-09-02 11:00:00,XRP/USDT,0.28649,0.2865,0.2622,0.27824,70264826.8,19209089.82,33684
1599048000000,2020-09-02 12:00:00,XRP/USDT,0.27826,0.28,0.27523,0.27802,20230731.5,5621948.098,11123
1599051600000,2020-09-02 13:00:00,XRP/USDT,0.27802,0.27875,0.27192,0.27354,16967403,4672206.432,9000
1599055200000,2020-09-02 14:00:00,XRP/USDT,0.27354,0.27537,0.26858,0.27054,18141429,4941741.898,9569
1599058800000,2020-09-02 15:00:00,XRP/USDT,0.27052,0.27388,0.27009,0.2709,13297693.3,3618087.918,7048
1599062400000,2020-09-02 16:00:00,XRP/USDT,0.2709,0.27198,0.267,0.27025,16745512.1,4510960.958,8845
1599066000000,2020-09-02 17:00:00,XRP/USDT,0.2703,0.27391,0.26965,0.27266,13841925,3769893.436,5529
